timestamp,vessel_count,vessel_avg_speed
2025-08-20 15:27:00,12862,2.585492
2025-08-20 15:30:00,12394,2.632548
2025-08-20 15:33:00,11572,2.727238
2025-08-20 15:36:00,11914,2.721773
2025-08-20 15:39:00,11292,2.805313
2025-08-20 15:42:00,12664,2.667641
2025-08-20 15:45:00,12786,2.808885
2025-08-20 15:48:00,12808,2.896205
2025-08-20 15:51:00,12780,2.673192
2025-08-20 15:54:00,10540,2.622277
2025-08-20 15:57:00,13654,2.661638
2025-08-20 16:00:00,13692,2.767178
2025-08-20 16:03:00,12310,2.637774
2025-08-20 16:06:00,12420,2.637858
2025-08-20 16:09:00,12732,2.646513
2025-08-20 16:12:00,11734,2.615136
2025-08-20 16:15:00,13260,2.565385
2025-08-20 16:18:00,12394,2.647991
2025-08-20 16:21:00,12594,2.650548
2025-08-20 16:24:00,11344,2.716291
2025-08-20 16:27:00,12596,2.732359
2025-08-20 16:30:00,9890,2.725460
2025-08-20 16:33:00,16322,2.931418
2025-08-20 16:36:00,13206,2.778722
2025-08-20 16:39:00,12674,2.693278
2025-08-20 16:42:00,13460,2.740936
2025-08-20 16:45:00,13902,2.749676
2025-08-20 16:48:00,12874,2.684294
2025-08-20 16:51:00,13114,2.666097
2025-08-20 16:54:00,13276,2.712504
2025-08-20 16:57:00,12910,2.600759
2025-08-20 17:00:00,13630,2.766588
2025-08-20 17:03:00,13014,2.609083
2025-08-20 17:06:00,12462,2.537313
2025-08-20 17:09:00,12360,2.566197
2025-08-20 17:12:00,14188,2.476219
2025-08-20 17:15:00,12330,2.477956
2025-08-20 17:18:00,12964,2.524360
2025-08-20 17:21:00,12714,2.491678
2025-08-20 17:24:00,12910,2.505778
2025-08-20 17:27:00,11954,2.520663
2025-08-20 17:30:00,13070,2.478485
2025-08-20 17:33:00,11414,2.412231
2025-08-20 17:36:00,9324,2.448563
2025-08-20 17:39:00,16600,2.599337
2025-08-20 17:42:00,12644,2.567748
2025-08-20 17:45:00,11576,2.601762
2025-08-20 17:48:00,12490,2.562914
2025-08-20 17:51:00,11650,2.591279
2025-08-20 17:54:00,11529,2.591543
2025-08-20 17:57:00,11199,2.725895
2025-08-20 18:00:00,5877,2.619687
2025-08-20 18:03:00,5092,2.572506
2025-08-20 18:06:00,5896,2.456445
2025-08-20 18:09:00,5690,2.586731
2025-08-20 18:12:00,6009,2.729539
2025-08-20 18:15:00,5533,2.613663
2025-08-20 18:18:00,6109,2.771256
2025-08-20 18:21:00,5733,2.624001
2025-08-20 18:24:00,5936,2.637887
2025-08-20 18:27:00,5670,2.746843
2025-08-20 18:30:00,5678,2.638552
2025-08-20 18:33:00,5885,2.629465
2025-08-20 18:36:00,5868,2.533930
2025-08-20 18:39:00,5650,2.578478
2025-08-20 18:42:00,3992,2.475200
2025-08-20 18:45:00,6621,2.585289
2025-08-20 18:48:00,5689,2.623554
2025-08-20 18:51:00,5804,2.773122
2025-08-20 18:54:00,5444,2.772612
2025-08-20 18:57:00,5318,2.699248
2025-08-20 19:00:00,5395,2.738017
2025-08-20 19:03:00,5685,2.675145
2025-08-20 19:06:00,5661,2.686328
2025-08-20 19:09:00,5970,2.801625
2025-08-20 19:12:00,5255,2.726432
2025-08-20 19:15:00,5656,2.936846
2025-08-20 19:18:00,5865,2.825865
2025-08-20 19:21:00,4937,2.844035
2025-08-20 19:24:00,5885,2.843568
2025-08-20 19:27:00,5310,2.744294
2025-08-20 19:30:00,5170,2.826441
2025-08-20 19:33:00,5391,2.809238
2025-08-20 19:36:00,5303,2.801961
2025-08-20 19:39:00,5514,2.795357
2025-08-20 19:42:00,5144,2.772920
2025-08-20 19:45:00,5211,2.756170
2025-08-20 19:48:00,5384,2.908785
2025-08-20 19:51:00,5197,2.913854
2025-08-20 19:54:00,5262,2.821551
2025-08-20 19:57:00,4970,2.909799
2025-08-20 20:00:00,4947,2.869517
2025-08-20 20:03:00,5469,2.769684
2025-08-20 20:06:00,4720,2.864131
2025-08-20 20:09:00,4960,2.687722
2025-08-20 20:12:00,4744,2.630333
2025-08-20 20:15:00,4560,2.577259
2025-08-20 20:18:00,4859,2.742210
2025-08-20 20:21:00,3970,2.888363
2025-08-20 20:24:00,4961,2.949567
2025-08-20 20:27:00,4393,3.033349
2025-08-20 20:30:00,4536,2.888779
2025-08-20 20:33:00,4628,2.856720
2025-08-20 20:36:00,4744,3.104869
2025-08-20 20:39:00,4481,3.110890
2025-08-20 20:42:00,4463,2.924042
2025-08-20 20:45:00,4969,2.931717
2025-08-20 20:48:00,6116,2.995520
2025-08-20 20:51:00,6050,3.031851
2025-08-20 20:54:00,5268,2.946659
2025-08-20 20:57:00,5767,3.140940
2025-08-20 21:00:00,6000,3.092433
2025-08-20 21:03:00,5920,3.203480
2025-08-20 21:06:00,5577,3.116192
2025-08-20 21:09:00,5878,3.115873
2025-08-20 21:12:00,5232,3.045375
2025-08-20 21:15:00,5422,3.203301
2025-08-20 21:18:00,5026,3.132630
2025-08-20 21:21:00,5881,3.241115
2025-08-20 21:24:00,5121,3.082972
2025-08-20 21:27:00,5376,2.942448
2025-08-20 21:30:00,5380,2.999071
2025-08-20 21:33:00,4924,2.894029
2025-08-20 21:36:00,4557,2.892561
2025-08-20 21:39:00,5474,3.068414
2025-08-20 21:42:00,4479,2.941639
2025-08-20 21:45:00,5215,3.158351
2025-08-20 21:48:00,4465,3.057133
2025-08-20 21:51:00,4976,3.195438
2025-08-20 21:54:00,4982,3.130891
2025-08-20 21:57:00,4689,2.970975
2025-08-20 22:00:00,5166,3.068719
2025-08-20 22:03:00,4480,2.953839
2025-08-20 22:06:00,4485,2.963924
2025-08-20 22:09:00,4187,2.798448
2025-08-20 22:12:00,3653,2.645825
2025-08-20 22:15:00,4765,2.686842
2025-08-20 22:18:00,3606,2.724071
2025-08-20 22:21:00,5030,2.800159
2025-08-20 22:24:00,4196,2.640110
2025-08-20 22:27:00,4083,2.573916
2025-08-20 22:30:00,4177,2.849892
2025-08-20 22:33:00,4149,2.692697
2025-08-20 22:36:00,4768,2.816296
2025-08-20 22:39:00,4358,2.874530
2025-08-20 22:42:00,4255,2.746510
2025-08-20 22:45:00,4162,2.988371
2025-08-20 22:48:00,4901,2.893410
2025-08-20 22:51:00,4209,2.818888
2025-08-20 22:54:00,4681,2.924931
2025-08-20 22:57:00,4064,2.901452
2025-08-20 23:00:00,4195,2.844577
2025-08-20 23:03:00,4297,2.856691
2025-08-20 23:06:00,4336,3.028875
2025-08-20 23:09:00,4379,3.144531
2025-08-20 23:12:00,4613,3.095621
2025-08-20 23:15:00,4913,3.189314
2025-08-20 23:18:00,4695,3.165091
2025-08-20 23:21:00,4501,3.086847
2025-08-20 23:24:00,4380,2.846598
2025-08-20 23:27:00,4310,3.033411
2025-08-20 23:30:00,4178,2.896338
2025-08-20 23:33:00,4520,3.092478
2025-08-20 23:36:00,4392,3.112022
2025-08-20 23:39:00,4284,3.168978
2025-08-20 23:42:00,4627,3.070456
2025-08-20 23:45:00,4236,3.145255
2025-08-20 23:48:00,4474,3.124743
2025-08-20 23:51:00,4381,3.119105
2025-08-20 23:54:00,3991,3.031346
2025-08-20 23:57:00,4396,3.364832
2025-08-21 00:00:00,4360,3.209404
2025-08-21 00:03:00,4070,3.196413
2025-08-21 00:06:00,4215,3.334520
2025-08-21 00:09:00,4688,3.333532
2025-08-21 00:12:00,4341,3.195807
2025-08-21 00:15:00,3992,3.010070
2025-08-21 00:18:00,3870,2.842300
2025-08-21 00:21:00,4109,2.879362
2025-08-21 00:24:00,3853,2.858656
2025-08-21 00:27:00,4529,3.059527
2025-08-21 00:30:00,4125,2.950691
2025-08-21 00:33:00,4001,2.796101
2025-08-21 00:36:00,4022,2.824639
2025-08-21 00:39:00,4038,2.687370
2025-08-21 00:42:00,4220,2.655332
2025-08-21 00:45:00,3874,2.663087
2025-08-21 00:48:00,4087,2.770957
2025-08-21 00:51:00,3954,2.950076
2025-08-21 00:54:00,4074,2.916789
2025-08-21 00:57:00,3927,2.824395
2025-08-21 01:00:00,4148,2.922493
2025-08-21 01:03:00,3978,2.803042
2025-08-21 01:06:00,3961,2.574804
2025-08-21 01:09:00,3943,2.790084
2025-08-21 01:12:00,3984,2.773745
2025-08-21 01:15:00,4025,2.875304
2025-08-21 01:18:00,4594,3.101654
2025-08-21 01:21:00,3866,2.960942
2025-08-21 01:24:00,4364,3.151787
2025-08-21 01:27:00,3985,3.026499
2025-08-21 01:30:00,4264,2.895966
2025-08-21 01:33:00,3116,2.891110
2025-08-21 01:36:00,4765,2.872004
2025-08-21 01:39:00,4223,2.861520
2025-08-21 01:42:00,4085,2.913782
2025-08-21 01:45:00,4390,2.977631
2025-08-21 01:48:00,4100,2.994293
2025-08-21 01:51:00,3788,2.824578
2025-08-21 01:54:00,4204,2.818554
2025-08-21 01:57:00,3646,2.674822
2025-08-21 02:00:00,3897,2.678804
2025-08-21 02:03:00,4073,2.690597
2025-08-21 02:06:00,4128,2.733503
2025-08-21 02:09:00,4195,2.949464
2025-08-21 02:12:00,4083,2.917144
2025-08-21 02:15:00,3904,2.893084
2025-08-21 02:18:00,4232,3.000142
2025-08-21 02:21:00,3903,2.917781
2025-08-21 02:24:00,4085,2.854027
2025-08-21 02:27:00,3742,2.918439
2025-08-21 02:30:00,3868,2.915124
2025-08-21 02:33:00,3686,2.640667
2025-08-21 02:36:00,3821,2.687516
2025-08-21 02:39:00,3711,2.708839
2025-08-21 02:42:00,3997,2.748136
2025-08-21 02:45:00,3539,2.744758
2025-08-21 02:48:00,3784,2.701401
2025-08-21 02:51:00,3957,2.825246
2025-08-21 02:54:00,3513,2.733960
2025-08-21 02:57:00,3672,2.755828
2025-08-21 03:00:00,4190,2.744821
2025-08-21 03:03:00,3938,2.716734
2025-08-21 03:06:00,3615,2.775159
2025-08-21 03:09:00,4058,2.716042
2025-08-21 03:12:00,4004,2.861738
2025-08-21 03:15:00,3890,2.946015
2025-08-21 03:18:00,4064,2.986467
2025-08-21 03:21:00,4362,2.966231
2025-08-21 03:24:00,4038,3.005349
2025-08-21 03:27:00,4456,2.998855
2025-08-21 03:30:00,3865,2.839664
2025-08-21 03:33:00,4270,3.029977
2025-08-21 03:36:00,4363,3.056979
2025-08-21 03:39:00,4075,3.067387
2025-08-21 03:42:00,4303,3.215524
2025-08-21 03:45:00,4283,3.323652
2025-08-21 03:48:00,4513,3.323953
2025-08-21 03:51:00,3322,3.211589
2025-08-21 03:54:00,4911,3.004846
2025-08-21 03:57:00,4355,3.173065
2025-08-21 04:00:00,4200,3.017190
2025-08-21 04:03:00,4043,2.884170
2025-08-21 04:06:00,4098,2.885822
2025-08-21 04:09:00,3344,2.942374
2025-08-21 04:12:00,5053,3.035919
2025-08-21 04:15:00,3807,3.064355
2025-08-21 04:18:00,4499,3.233785
2025-08-21 04:21:00,4342,3.255620
2025-08-21 04:24:00,4391,3.358711
2025-08-21 04:27:00,4509,3.525194
2025-08-21 04:30:00,4350,3.402943
2025-08-21 04:33:00,4648,3.400323
2025-08-21 04:36:00,4624,3.331358
2025-08-21 04:39:00,4611,3.185274
2025-08-21 04:42:00,3912,3.173722
2025-08-21 04:45:00,4822,3.367607
2025-08-21 04:48:00,4426,3.271622
2025-08-21 04:51:00,4447,3.195525
2025-08-21 04:54:00,4200,3.114571
2025-08-21 04:57:00,4669,3.214864
2025-08-21 05:00:00,4619,3.195713
2025-08-21 05:03:00,4612,3.365785
2025-08-21 05:06:00,4550,3.118286
2025-08-21 05:09:00,4705,3.223592
2025-08-21 05:12:00,4857,3.243484
2025-08-21 05:15:00,4758,3.413388
2025-08-21 05:18:00,4714,3.290305
2025-08-21 05:21:00,4711,3.343154
2025-08-21 05:24:00,4966,3.526198
2025-08-21 05:27:00,4636,3.320255
2025-08-21 05:30:00,4799,3.323942
2025-08-21 05:33:00,4487,3.688589
2025-08-21 05:36:00,5208,3.412615
2025-08-21 05:39:00,4693,3.497038
2025-08-21 05:42:00,5218,3.506823
2025-08-21 05:45:00,4870,3.452382
2025-08-21 05:48:00,4804,3.510325
2025-08-21 05:51:00,4799,3.537695
2025-08-21 05:54:00,4338,3.489742
2025-08-21 05:57:00,4923,3.299187
2025-08-21 07:51:00,30,1.533333
2025-08-21 07:54:00,86,0.888372
2025-08-21 07:57:00,9720,2.770021
2025-08-21 08:00:00,10124,2.793441
2025-08-21 08:03:00,10230,2.814800
2025-08-21 08:06:00,11228,2.952850
2025-08-21 08:09:00,10590,2.995430
2025-08-21 08:12:00,10824,2.854028
2025-08-21 08:15:00,11090,2.951506
2025-08-21 08:18:00,11158,2.909392
2025-08-21 08:21:00,11040,2.869239
2025-08-21 08:24:00,11458,2.837249
2025-08-21 08:27:00,10294,2.888051
2025-08-21 08:30:00,11682,3.000017
2025-08-21 08:33:00,12024,2.870359
2025-08-21 08:36:00,10180,2.723969
2025-08-21 08:39:00,11576,2.643521
2025-08-21 08:42:00,11626,2.675606
2025-08-21 08:45:00,11814,2.704740
2025-08-21 08:48:00,11758,2.646879
2025-08-21 08:51:00,11024,2.675980
2025-08-21 08:54:00,11272,2.633410
2025-08-21 08:57:00,11368,2.605401
2025-08-21 09:00:00,10608,2.394683
2025-08-21 09:03:00,11072,2.433941
2025-08-21 09:06:00,11198,2.445865
2025-08-21 09:09:00,11090,2.439729
2025-08-21 09:12:00,10998,2.415530
2025-08-21 09:15:00,11422,2.520417
2025-08-21 09:18:00,11274,2.365797
2025-08-21 09:21:00,10732,2.444726
2025-08-21 09:24:00,12086,2.378719
2025-08-21 09:27:00,10818,2.446552
2025-08-21 09:30:00,12736,2.432522
2025-08-21 09:33:00,12160,2.584046
2025-08-21 09:36:00,11304,2.549841
2025-08-21 09:39:00,12408,2.398130
2025-08-21 09:42:00,12988,2.528288
2025-08-21 09:45:00,11446,2.615656
2025-08-21 09:48:00,12160,2.731299
2025-08-21 09:51:00,12300,2.712276
2025-08-21 09:54:00,12310,2.621966
2025-08-21 09:57:00,12872,2.572825
2025-08-21 10:00:00,11880,2.582862
2025-08-21 10:03:00,12044,2.561873
2025-08-21 10:06:00,11866,2.616602
2025-08-21 10:09:00,12540,2.555279
2025-08-21 10:12:00,12086,2.625997
2025-08-21 10:15:00,12376,2.669748
2025-08-21 10:18:00,12724,2.680792
2025-08-21 10:21:00,12646,2.479203
2025-08-21 10:24:00,11746,2.457875
2025-08-21 10:27:00,12650,2.457708
2025-08-21 10:30:00,12304,2.497773
2025-08-21 10:33:00,13264,2.556906
2025-08-21 10:36:00,12426,2.511315
2025-08-21 10:39:00,12792,2.483912
2025-08-21 10:42:00,13284,2.495122
2025-08-21 10:45:00,11970,2.415940
2025-08-21 10:48:00,13990,2.511880
2025-08-21 10:51:00,12922,2.539901
2025-08-21 10:54:00,11978,2.455151
2025-08-21 10:57:00,12916,2.573258
2025-08-21 11:00:00,13868,2.673363
2025-08-21 11:03:00,12478,2.513880
2025-08-21 11:06:00,13038,2.451112
2025-08-21 11:09:00,12174,2.498324
2025-08-21 11:12:00,13560,2.523968
2025-08-21 11:15:00,12700,2.587496
2025-08-21 11:18:00,12532,2.518959
2025-08-21 11:21:00,12354,2.660920
2025-08-21 11:24:00,12370,2.520485
2025-08-21 11:27:00,12396,2.553388
2025-08-21 11:30:00,13022,2.553586
2025-08-21 11:33:00,12974,2.490905
2025-08-21 11:36:00,12018,2.545182
2025-08-21 11:39:00,13412,2.529049
2025-08-21 11:42:00,12586,2.438773
2025-08-21 11:45:00,11960,2.524381
2025-08-21 11:48:00,13542,2.603116
2025-08-21 11:51:00,12050,2.637643
2025-08-21 11:54:00,12286,2.515448
2025-08-21 11:57:00,12184,2.377692
2025-08-21 12:00:00,11006,2.524986
2025-08-21 12:03:00,14102,2.535186
2025-08-21 12:06:00,12958,2.332150
2025-08-21 12:09:00,12434,2.440759
2025-08-21 12:12:00,12472,2.511931
2025-08-21 12:15:00,12774,2.470612
2025-08-21 12:18:00,11934,2.417312
2025-08-21 12:21:00,12122,2.500297
2025-08-21 12:24:00,13514,2.530650
2025-08-21 12:27:00,12710,2.477199
2025-08-21 12:30:00,13386,2.432153
2025-08-21 12:33:00,13450,2.538112
2025-08-21 12:36:00,12970,2.556870
2025-08-21 12:39:00,12764,2.565920
2025-08-21 12:42:00,13268,2.616189
2025-08-21 12:45:00,13122,2.604420
2025-08-21 12:48:00,12358,2.586130
2025-08-21 12:51:00,14078,2.630956
2025-08-21 12:54:00,13200,2.624455
2025-08-21 12:57:00,13422,2.596483
2025-08-21 13:00:00,12108,2.581682
2025-08-21 13:03:00,7122,2.617214
2025-08-21 13:06:00,9100,2.670901
2025-08-21 13:09:00,13474,2.595369
2025-08-21 13:12:00,14014,2.695861
2025-08-21 13:15:00,13538,2.640272
2025-08-21 13:18:00,13106,2.624798
2025-08-21 13:21:00,13352,2.690863
2025-08-21 13:24:00,13812,2.708601
2025-08-21 13:27:00,13642,2.817989
2025-08-21 13:30:00,13722,2.770966
2025-08-21 13:33:00,13648,2.757913
2025-08-21 13:36:00,14558,2.707116
2025-08-21 13:39:00,14090,2.652889
2025-08-21 13:42:00,13896,2.635794
2025-08-21 13:45:00,13142,2.670339
2025-08-21 13:48:00,13574,2.669663
2025-08-21 13:51:00,13632,2.667562
2025-08-21 13:54:00,14324,2.736414
2025-08-21 13:57:00,14046,2.632735
2025-08-21 14:00:00,14044,2.726388
2025-08-21 14:03:00,14684,2.756837
2025-08-21 14:06:00,15260,2.867130
2025-08-21 14:09:00,12716,2.967443
2025-08-21 14:12:00,16676,2.899316
2025-08-21 14:15:00,14672,2.868566
2025-08-21 14:18:00,13428,2.959607
2025-08-21 14:21:00,15262,2.875206
2025-08-21 14:24:00,14978,2.979810
2025-08-21 14:27:00,13434,2.987122
2025-08-21 14:30:00,14672,2.818171
2025-08-21 14:33:00,14564,2.907992
2025-08-21 14:36:00,13584,2.931169
2025-08-21 14:39:00,13136,2.830131
2025-08-21 14:42:00,14458,2.759704
2025-08-21 14:45:00,13584,2.695068
2025-08-21 14:48:00,13468,2.749584
2025-08-21 14:51:00,13786,2.735152
2025-08-21 14:54:00,12966,2.677850
2025-08-21 14:57:00,13190,2.766338
2025-08-21 15:00:00,12058,2.714380
2025-08-21 15:03:00,13572,2.674668
2025-08-21 15:06:00,12684,2.524629
2025-08-21 15:09:00,12886,2.467189
2025-08-21 15:12:00,11370,2.438980
2025-08-21 15:15:00,11954,2.596286
2025-08-21 15:18:00,12778,2.626765
2025-08-21 15:21:00,11502,2.585376
2025-08-21 15:24:00,12080,2.553228
2025-08-21 15:27:00,12396,2.561342
2025-08-21 15:30:00,12494,2.597247
2025-08-21 15:33:00,11372,2.558002
2025-08-21 15:36:00,12296,2.526887
2025-08-21 15:39:00,12344,2.506886
2025-08-21 15:42:00,12684,2.627215
2025-08-21 15:45:00,12186,2.514984
2025-08-21 15:48:00,9434,2.567098
2025-08-21 15:51:00,12790,2.483597
2025-08-21 15:54:00,11690,2.530282
2025-08-21 15:57:00,11278,2.536070
2025-08-21 16:00:00,11098,2.395369
2025-08-21 16:03:00,11320,2.536890
2025-08-21 16:06:00,11552,2.525710
2025-08-21 16:09:00,11898,2.551504
2025-08-21 16:12:00,11610,2.489440
2025-08-21 16:15:00,11686,2.522728
2025-08-21 16:18:00,12302,2.606275
2025-08-21 16:21:00,10824,2.528234
2025-08-21 16:24:00,12376,2.518245
2025-08-21 16:27:00,11938,2.467331
2025-08-21 16:30:00,11162,2.535872
2025-08-21 16:33:00,11442,2.481769
2025-08-21 16:36:00,11604,2.453189
2025-08-21 16:39:00,11952,2.438906
2025-08-21 16:42:00,11348,2.427952
2025-08-21 16:45:00,11286,2.520149
2025-08-21 16:48:00,12410,2.532667
2025-08-21 16:51:00,11976,2.562007
2025-08-21 16:54:00,11162,2.693066
2025-08-21 16:57:00,11850,2.751949
2025-08-21 17:00:00,12584,2.719644
2025-08-21 17:03:00,9332,2.703236
2025-08-21 17:06:00,14854,2.882281
2025-08-21 17:09:00,11986,2.890639
2025-08-21 17:12:00,12046,2.731662
2025-08-21 17:15:00,12430,2.814851
2025-08-21 17:18:00,12800,2.915188
2025-08-21 17:21:00,12232,2.838309
2025-08-21 17:24:00,13458,2.400178
2025-08-21 17:27:00,12446,2.591547
2025-08-21 17:30:00,12248,2.542113
2025-08-21 17:33:00,12506,2.481065
2025-08-21 17:36:00,9230,2.566197
2025-08-21 17:39:00,14390,2.455316
2025-08-21 17:42:00,12758,2.522794
2025-08-21 17:45:00,12866,2.608363
2025-08-21 17:48:00,12496,2.576969
2025-08-21 17:51:00,12418,2.614978
2025-08-21 17:54:00,12418,2.629667
2025-08-21 17:57:00,12104,2.712475
2025-08-21 18:00:00,5964,2.614940
2025-08-21 18:03:00,6087,2.643125
2025-08-21 18:06:00,5967,2.751634
2025-08-21 18:09:00,6363,2.798271
2025-08-21 18:12:00,6303,2.841853
2025-08-21 18:15:00,6243,2.879129
2025-08-21 18:18:00,5780,2.700606
2025-08-21 18:21:00,6057,2.850355
2025-08-21 18:24:00,6103,2.726626
2025-08-21 18:27:00,5587,2.689637
2025-08-21 18:30:00,6119,2.792368
2025-08-21 18:33:00,6048,2.880688
2025-08-21 18:36:00,6054,2.820202
2025-08-21 18:39:00,5845,2.848708
2025-08-21 18:42:00,5988,2.891717
2025-08-21 18:45:00,5813,2.936694
2025-08-21 18:48:00,6136,2.999609
2025-08-21 18:51:00,6655,2.983982
2025-08-21 18:54:00,6063,3.010407
2025-08-21 18:57:00,6683,3.065869
2025-08-21 19:00:00,6022,2.944337
2025-08-21 19:03:00,6235,3.004395
2025-08-21 19:06:00,6165,3.055474
2025-08-21 19:09:00,6185,3.078416
2025-08-21 19:12:00,6107,3.098870
2025-08-21 19:15:00,6108,2.987197
2025-08-21 19:18:00,5306,2.963815
2025-08-21 19:21:00,5575,2.920843
2025-08-21 19:24:00,5939,2.912073
2025-08-21 19:27:00,5220,2.887222
2025-08-21 19:30:00,5666,3.025044
2025-08-21 19:33:00,6123,3.002384
2025-08-21 19:36:00,5695,3.043090
2025-08-21 19:39:00,6142,2.996190
2025-08-21 19:42:00,6139,2.895846
2025-08-21 19:45:00,5827,3.009628
2025-08-21 19:48:00,5820,3.011684
2025-08-21 19:51:00,5880,2.887194
2025-08-21 19:54:00,5950,2.890891
2025-08-21 19:57:00,6042,2.971500
2025-08-21 20:00:00,5726,3.107946
2025-08-21 20:03:00,5702,3.021905
2025-08-21 20:06:00,5777,3.136264
2025-08-21 20:09:00,5603,3.213368
2025-08-21 20:12:00,6072,3.185606
2025-08-21 20:15:00,5460,3.140348
2025-08-21 20:18:00,5598,3.078867
2025-08-21 20:21:00,5344,3.196707
2025-08-21 20:24:00,5205,3.060711
2025-08-21 20:27:00,5006,3.075949
2025-08-21 20:30:00,4820,2.936556
2025-08-21 20:33:00,4799,2.984622
2025-08-21 20:36:00,4745,2.945479
2025-08-21 20:39:00,4667,3.025841
2025-08-21 20:42:00,4987,3.013315
2025-08-21 20:45:00,5520,2.918261
2025-08-21 20:48:00,5595,2.822538
2025-08-21 20:51:00,6098,2.840981
2025-08-21 20:54:00,5828,2.721191
2025-08-21 20:57:00,5814,2.852890
2025-08-21 21:00:00,6221,2.802411
2025-08-21 21:03:00,6537,2.951752
2025-08-21 21:06:00,5566,2.929177
2025-08-21 21:09:00,5990,2.965442
2025-08-21 21:12:00,5817,2.858432
2025-08-21 21:15:00,5426,2.849742
2025-08-21 21:18:00,5774,2.873692
2025-08-21 21:21:00,5572,2.885463
2025-08-21 21:24:00,5477,2.742998
2025-08-21 21:27:00,5543,2.660130
2025-08-21 21:30:00,4686,2.643086
2025-08-21 21:33:00,5045,2.568523
2025-08-21 21:36:00,4771,2.474177
2025-08-21 21:39:00,4639,2.484587
2025-08-21 21:42:00,4811,2.456558
2025-08-21 21:45:00,4855,2.453368
2025-08-21 21:48:00,4743,2.506620
2025-08-21 21:51:00,4812,2.451039
2025-08-21 21:54:00,4862,2.471946
2025-08-21 21:57:00,4422,2.585979
2025-08-21 22:00:00,4772,2.669992
2025-08-21 22:03:00,4612,2.679640
2025-08-21 22:06:00,4519,2.718411
2025-08-21 22:09:00,4758,2.692623
2025-08-21 22:12:00,4344,2.749816
2025-08-21 22:15:00,4263,2.850317
2025-08-21 22:18:00,4301,2.827831
2025-08-21 22:21:00,4325,2.923399
2025-08-21 22:24:00,4376,2.858295
2025-08-21 22:27:00,4225,2.867645
2025-08-21 22:30:00,4145,2.945645
2025-08-21 22:33:00,4638,2.906533
2025-08-21 22:36:00,4214,2.761984
2025-08-21 22:39:00,4333,2.851973
2025-08-21 22:42:00,4038,2.726226
2025-08-21 22:45:00,4644,2.694208
2025-08-21 22:48:00,4084,2.802889
2025-08-21 22:51:00,4149,2.966377
2025-08-21 22:54:00,4295,2.979348
2025-08-21 22:57:00,4160,3.023413
2025-08-21 23:00:00,4278,3.108158
2025-08-21 23:03:00,4397,3.178736
2025-08-21 23:06:00,4390,3.156059
2025-08-21 23:09:00,4373,3.063298
2025-08-21 23:12:00,4245,2.925465
2025-08-21 23:15:00,4283,3.019963
2025-08-21 23:18:00,4217,2.978136
2025-08-21 23:21:00,4222,2.968546
2025-08-21 23:24:00,4249,2.957778
2025-08-21 23:27:00,4070,3.085332
2025-08-21 23:30:00,4286,2.907793
2025-08-21 23:33:00,4134,2.888389
2025-08-21 23:36:00,4064,3.013780
2025-08-21 23:39:00,3826,2.892603
2025-08-21 23:42:00,4675,2.932385
2025-08-21 23:45:00,4320,2.963125
2025-08-21 23:48:00,4390,3.141572
2025-08-21 23:51:00,4445,3.081867
2025-08-21 23:54:00,4390,3.195626
2025-08-21 23:57:00,4418,3.251539
2025-08-22 00:00:00,4572,3.113298
2025-08-22 00:03:00,4511,3.315584
2025-08-22 00:06:00,4219,3.131856
2025-08-22 00:09:00,4284,3.038142
2025-08-22 00:12:00,4418,3.111023
2025-08-22 00:15:00,3986,3.136553
2025-08-22 00:18:00,4646,3.060353
2025-08-22 00:21:00,4134,3.164465
2025-08-22 00:24:00,4123,3.270313
2025-08-22 00:27:00,4787,3.332672
2025-08-22 00:30:00,4039,3.235182
2025-08-22 00:33:00,4628,3.250324
2025-08-22 00:36:00,4309,3.253145
2025-08-22 00:39:00,4305,3.207294
2025-08-22 00:42:00,4368,3.233677
2025-08-22 00:45:00,4401,3.202204
2025-08-22 00:48:00,4262,3.074191
2025-08-22 00:51:00,3448,3.200000
2025-08-22 00:54:00,5482,3.236447
2025-08-22 00:57:00,4188,3.185005
2025-08-22 01:00:00,4281,3.112380
2025-08-22 01:03:00,4672,3.105865
2025-08-22 01:06:00,4225,3.125231
2025-08-22 01:09:00,4488,3.120143
